code,name,track_index,track_index_code,fund_type,invest_strategy,list_date,management_fee,custody_fee,fund_company,scale,created_at,updated_at
516390,新能源车ETF汇添富,新能源指数,,,,,,,,2.26,2026-05-04 19:51:39.326881+08:00,
516460,现金流ETF800鹏华,黄金,,,,,,,,9.15,2026-05-04 19:51:39.326881+08:00,
516500,生物科技ETF华夏,科技指数,,,,,,,,1.56,2026-05-04 19:51:39.326881+08:00,
516510,云计算ETF易方达,云计算指数,,,,,,,,25.13,2026-05-04 19:51:39.326881+08:00,
516520,智能驾驶ETF华泰柏瑞,,,,,,,,,10.83,2026-05-04 19:51:39.326881+08:00,
516530,物流ETF银华,,,,,,,,,0.18,2026-05-04 19:51:39.326881+08:00,
516550,农业ETF嘉实,,,,,,,,,2.06,2026-05-04 19:51:39.326881+08:00,
516560,养老ETF华宝,,,,,,,,,1.53,2026-05-04 19:51:39.326881+08:00,
516570,化工行业ETF易方达,化工指数,,,,,,,,19.09,2026-05-04 19:51:39.326881+08:00,
516580,新能源ETF博时,新能源指数,,,,,,,,1.17,2026-05-04 19:51:39.326881+08:00,
516590,智能汽车ETF易方达,汽车指数,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
516600,消费服务ETF工银,消费指数,,,,,,,,0.79,2026-05-04 19:51:39.326881+08:00,
516610,医疗设备ETF大成,医药指数,,,,,,,,0.94,2026-05-04 19:51:39.326881+08:00,
516620,影视ETF国泰,传媒指数,,,,,,,,1.79,2026-05-04 19:51:39.326881+08:00,
516630,云计算ETF华夏,云计算指数,,,,,,,,6.94,2026-05-04 19:51:39.326881+08:00,
516640,芯片ETF富国,芯片指数,,,,,,,,13.61,2026-05-04 19:51:39.326881+08:00,
516650,有色金属ETF华夏,有色指数,,,,,,,,132.54,2026-05-04 19:51:39.326881+08:00,
516660,新能源车ETF华安,新能源指数,,,,,,,,2.26,2026-05-04 19:51:39.326881+08:00,
516670,畜牧养殖ETF招商,,,,,,,,,20.11,2026-05-04 19:51:39.326881+08:00,
516700,大数据ETF华宝,大数据指数,,,,,,,,1.11,2026-05-04 19:51:39.326881+08:00,
516710,新材料ETF华夏,,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
516720,ESGETF浦银,ESG指数,,,,,,,,0.16,2026-05-04 19:51:39.326881+08:00,
516730,证券ETF浦银,证券指数,,,,,,,,0.94,2026-05-04 19:51:39.326881+08:00,
516750,建材ETF富国,建材指数,,,,,,,,0.95,2026-05-04 19:51:39.326881+08:00,
516760,养殖ETF平安,,,,,,,,,1.66,2026-05-04 19:51:39.326881+08:00,
516770,游戏ETF华泰柏瑞,,,,,,,,,3.94,2026-05-04 19:51:39.326881+08:00,
516780,稀土ETF华泰柏瑞,,,,,,,,,30.98,2026-05-04 19:51:39.326881+08:00,
516790,医疗ETF华泰柏瑞,医药指数,,,,,,,,0.96,2026-05-04 19:51:39.326881+08:00,
516800,智能制造ETF华宝,,,,,,,,,2.12,2026-05-04 19:51:39.326881+08:00,
516810,农业ETF华夏,,,,,,,,,4.57,2026-05-04 19:51:39.326881+08:00,
516820,医疗创新ETF平安,医药指数,,,,,,,,17.52,2026-05-04 19:51:39.326881+08:00,
516830,沪深300ESGETF富国,沪深300,,,,,,,,1.05,2026-05-04 19:51:39.326881+08:00,
516850,新能源ETF华夏,新能源指数,,,,,,,,1.83,2026-05-04 19:51:39.326881+08:00,
516860,金融科技ETF博时,科技指数,,,,,,,,14.71,2026-05-04 19:51:39.326881+08:00,
516880,光伏ETF银华,光伏指数,,,,,,,,11.90,2026-05-04 19:51:39.326881+08:00,
516890,新材料ETF平安,,,,,,,,,0.30,2026-05-04 19:51:39.326881+08:00,
516900,食品饮料ETF华安,,,,,,,,,1.89,2026-05-04 19:51:39.326881+08:00,
516910,物流ETF富国,,,,,,,,,0.92,2026-05-04 19:51:39.326881+08:00,
516920,芯片ETF汇添富,芯片指数,,,,,,,,6.53,2026-05-04 19:51:39.326881+08:00,
516930,生物科技ETF民生加银,科技指数,,,,,,,,0.56,2026-05-04 19:51:39.326881+08:00,
516950,基建ETF银华,基建指数,,,,,,,,1.43,2026-05-04 19:51:39.326881+08:00,
516960,机械ETF国泰,,,,,,,,,0.18,2026-05-04 19:51:39.326881+08:00,
516970,基建ETF广发,基建指数,,,,,,,,16.75,2026-05-04 19:51:39.326881+08:00,
516980,证券先锋ETF华富,证券指数,,,,,,,,0.51,2026-05-04 19:51:39.326881+08:00,
517000,沪港深500ETF银华,中证500,,,,,,,,1.63,2026-05-04 19:51:39.326881+08:00,
517010,沪港深500ETF易方达,中证500,,,,,,,,1.00,2026-05-04 19:51:39.326881+08:00,
517030,沪港深300ETF易方达,沪深300,,,,,,,,1.03,2026-05-04 19:51:39.326881+08:00,
517050,互联网ETF华泰柏瑞,,,,,,,,,2.66,2026-05-04 19:51:39.326881+08:00,
517080,沪港深500ETF汇添富,中证500,,,,,,,,2.09,2026-05-04 19:51:39.326881+08:00,
517090,央企共赢ETF国泰,央企指数,,,,,,,,1.37,2026-05-04 19:51:39.326881+08:00,
517100,沪港深500ETF富国,中证500,,,,,,,,1.77,2026-05-04 19:51:39.326881+08:00,
517110,创新药ETF国泰,,,,,,,,,5.11,2026-05-04 19:51:39.326881+08:00,
517120,创新药ETF华泰柏瑞,,,,,,,,,2.88,2026-05-04 19:51:39.326881+08:00,
517160,长江保护ETF南方,,,,,,,,,18.47,2026-05-04 19:51:39.326881+08:00,
517170,沪港深500ETF华夏,中证500,,,,,,,,0.17,2026-05-04 19:51:39.326881+08:00,
517180,中国国企ETF南方,国企指数,,,,,,,,1.64,2026-05-04 19:51:39.326881+08:00,
517200,互联网ETF嘉实,,,,,,,,,0.93,2026-05-04 19:51:39.326881+08:00,
517300,沪港深300ETF国寿,沪深300,,,,,,,,18.35,2026-05-04 19:51:39.326881+08:00,
517330,长江保护ETF易方达,,,,,,,,,18.56,2026-05-04 19:51:39.326881+08:00,
517350,沪港深科技ETF广发,科技指数,,,,,,,,0.67,2026-05-04 19:51:39.326881+08:00,
517360,沪港深科技ETF华安,科技指数,,,,,,,,0.26,2026-05-04 19:51:39.326881+08:00,
517380,创新药ETF天弘,,,,,,,,,16.46,2026-05-04 19:51:39.326881+08:00,
517390,云计算ETF天弘,云计算指数,,,,,,,,3.08,2026-05-04 19:51:39.326881+08:00,
517400,黄金股ETF国泰,黄金,,,,,,,,12.85,2026-05-04 19:51:39.326881+08:00,
517520,黄金股ETF永赢,黄金,,,,,,,,122.08,2026-05-04 19:51:39.326881+08:00,
517550,沪港深消费龙头ETF招商,消费指数,,,,,,,,0.66,2026-05-04 19:51:39.326881+08:00,
517660,物联网ETF天弘,物联网指数,,,,,,,,0.55,2026-05-04 19:51:39.326881+08:00,
517770,游戏传媒ETF浦银,传媒指数,,,,,,,,1.80,2026-05-04 19:51:39.326881+08:00,
517800,人工智能50ETF方正富邦,上证50,,,,,,,,4.17,2026-05-04 19:51:39.326881+08:00,
517850,张江ETF汇添富,,,,,,,,,0.50,2026-05-04 19:51:39.326881+08:00,
517880,品牌消费ETF华泰柏瑞,消费指数,,,,,,,,0.40,2026-05-04 19:51:39.326881+08:00,
517900,银行AH优选ETF招商,银行指数,,,,,,,,8.49,2026-05-04 19:51:39.326881+08:00,
517950,沪深港科技50ETF交银,上证50,,,,,,,,1.02,2026-05-04 19:51:39.326881+08:00,
517990,沪港深医药ETF招商,医药指数,,,,,,,,0.39,2026-05-04 19:51:39.326881+08:00,
518600,金ETF广发,黄金,,,,,,,,78.04,2026-05-04 19:51:39.326881+08:00,
518660,黄金ETF工银,黄金,,,,,,,,92.58,2026-05-04 19:51:39.326881+08:00,
518680,金ETF富国,黄金,,,,,,,,82.07,2026-05-04 19:51:39.326881+08:00,
518800,黄金ETF国泰,黄金,,,,,,,,406.02,2026-05-04 19:51:39.326881+08:00,
518850,黄金ETF华夏,黄金,,,,,,,,180.88,2026-05-04 19:51:39.326881+08:00,
518860,上海金ETF建信,黄金,,,,,,,,49.18,2026-05-04 19:51:39.326881+08:00,
518880,黄金ETF华安,黄金,,,,,,,,1138.51,2026-05-04 19:51:39.326881+08:00,
518890,上海金ETF中银,黄金,,,,,,,,40.84,2026-05-04 19:51:39.326881+08:00,
520500,恒生创新药ETF华泰柏瑞,恒生指数,,,,,,,,24.18,2026-05-04 19:51:39.326881+08:00,
520510,港股通医疗ETF华夏,医药指数,,,,,,,,1.89,2026-05-04 19:51:39.326881+08:00,
520520,恒生消费ETF华泰柏瑞,消费指数,,,,,,,,0.89,2026-05-04 19:51:39.326881+08:00,
520530,港股通科技ETF东财,科技指数,,,,,,,,2.26,2026-05-04 19:51:39.326881+08:00,
520550,港股红利低波ETF招商,红利指数,,,,,,,,12.82,2026-05-04 19:51:39.326881+08:00,
520560,香港大盘30ETF华宝,,,,,,,,,6.63,2026-05-04 19:51:39.326881+08:00,
520570,恒生科技ETF南方,科技指数,,,,,,,,29.79,2026-05-04 19:51:39.326881+08:00,
520580,新兴亚洲ETF招商,,,,,,,,,2.71,2026-05-04 19:51:39.326881+08:00,
520590,恒生科技ETF鹏华,科技指数,,,,,,,,2.41,2026-05-04 19:51:39.326881+08:00,
520600,港股通汽车ETF广发,汽车指数,,,,,,,,7.35,2026-05-04 19:51:39.326881+08:00,
520610,港股红利低波ETF银华,红利指数,,,,,,,,3.57,2026-05-04 19:51:39.326881+08:00,
520620,恒生消费ETF嘉实,消费指数,,,,,,,,3.71,2026-05-04 19:51:39.326881+08:00,
520630,港股通互联网ETF广发,港股指数,,,,,,,,3.33,2026-05-04 19:51:39.326881+08:00,
520650,港股通互联网ETF南方,港股指数,,,,,,,,9.96,2026-05-04 19:51:39.326881+08:00,
520660,港股通央企红利ETF南方,红利指数,,,,,,,,27.05,2026-05-04 19:51:39.326881+08:00,
520670,港股通科技ETF嘉实,科技指数,,,,,,,,2.31,2026-05-04 19:51:39.326881+08:00,
520680,港股通汽车ETF南方,汽车指数,,,,,,,,0.80,2026-05-04 19:51:39.326881+08:00,
520690,港股创新药ETF博时,港股指数,,,,,,,,4.39,2026-05-04 19:51:39.326881+08:00,
520700,港股通创新药ETF万家,港股指数,,,,,,,,7.67,2026-05-04 19:51:39.326881+08:00,
520720,港股汽车ETF国泰,汽车指数,,,,,,,,1.90,2026-05-04 19:51:39.326881+08:00,
520760,恒生生物科技ETF摩根,科技指数,,,,,,,,2.17,2026-05-04 19:51:39.326881+08:00,
520770,恒指港股通ETF建信,港股指数,,,,,,,,4.19,2026-05-04 19:51:39.326881+08:00,
520780,港股通汽车ETF华宝,汽车指数,,,,,,,,0.44,2026-05-04 19:51:39.326881+08:00,
520790,港股通互联网ETF兴业,港股指数,,,,,,,,2.83,2026-05-04 19:51:39.326881+08:00,
520810,港股通红利ETF易方达,红利指数,,,,,,,,2.90,2026-05-04 19:51:39.326881+08:00,
520820,恒指港股通ETF汇添富,港股指数,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
520830,沙特ETF华泰柏瑞,,,,,,,,,11.58,2026-05-04 19:51:39.326881+08:00,
520840,港股通恒生科技ETF华安,科技指数,,,,,,,,11.73,2026-05-04 19:51:39.326881+08:00,
520850,港股通医疗ETF易方达,医药指数,,,,,,,,1.60,2026-05-04 19:51:39.326881+08:00,
520860,港股通科技ETF富国,科技指数,,,,,,,,4.94,2026-05-04 19:51:39.326881+08:00,
520870,巴西ETF易方达,,,,,,,,,6.06,2026-05-04 19:51:39.326881+08:00,
520880,港股通创新药ETF华宝,港股指数,,,,,,,,21.28,2026-05-04 19:51:39.326881+08:00,
520890,港股通红利低波ETF华泰柏瑞,红利指数,,,,,,,,1.26,2026-05-04 19:51:39.326881+08:00,
520900,港股通红利ETF广发,红利指数,,,,,,,,18.58,2026-05-04 19:51:39.326881+08:00,
520910,港股通互联网ETF华夏,港股指数,,,,,,,,5.80,2026-05-04 19:51:39.326881+08:00,
520920,恒生科技ETF天弘,科技指数,,,,,,,,159.42,2026-05-04 19:51:39.326881+08:00,
520930,恒生生物科技ETF国泰,科技指数,,,,,,,,1.19,2026-05-04 19:51:39.326881+08:00,
520940,港股通恒生ETF华安,恒生指数,,,,,,,,0.29,2026-05-04 19:51:39.326881+08:00,
520950,港股通50ETF摩根,上证50,,,,,,,,3.82,2026-05-04 19:51:39.326881+08:00,
520960,恒指港股通ETF嘉实,港股指数,,,,,,,,0.86,2026-05-04 19:51:39.326881+08:00,
520970,港股通创新药ETF嘉实,港股指数,,,,,,,,10.41,2026-05-04 19:51:39.326881+08:00,
520980,港股通科技ETF汇添富,科技指数,,,,,,,,47.41,2026-05-04 19:51:39.326881+08:00,
520990,港股央企红利ETF景顺,红利指数,,,,,,,,52.87,2026-05-04 19:51:39.326881+08:00,
526000,港股通信息技术ETF华夏,通信指数,,,,,,,,0.56,2026-05-04 19:51:39.326881+08:00,
526010,港股通医疗ETF汇添富,医药指数,,,,,,,,1.24,2026-05-04 19:51:39.326881+08:00,
526050,N港股通信息技术ETF招商,通信指数,,,,,,,,2.20,2026-05-04 19:51:39.326881+08:00,
530000,上证50ETF天弘,上证50,,,,,,,,14.08,2026-05-04 19:51:39.326881+08:00,
530050,上证50ETF东财,上证50,,,,,,,,1.67,2026-05-04 19:51:39.326881+08:00,
530060,上证指数ETF易方达,,,,,,,,,1.31,2026-05-04 19:51:39.326881+08:00,
530080,上证180ETF天弘,,,,,,,,,0.31,2026-05-04 19:51:39.326881+08:00,
530100,上证580ETF易方达,,,,,,,,,1.90,2026-05-04 19:51:39.326881+08:00,
530180,上证180ETF易方达,,,,,,,,,0.77,2026-05-04 19:51:39.326881+08:00,
530280,上证180ETF平安,,,,,,,,,0.48,2026-05-04 19:51:39.326881+08:00,
530300,上证180ETF华泰柏瑞,,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
530380,上证380ETF易方达,,,,,,,,,2.36,2026-05-04 19:51:39.326881+08:00,
530530,上证580ETF华夏,,,,,,,,,2.32,2026-05-04 19:51:39.326881+08:00,
530580,上证180ETF南方,,,,,,,,,0.76,2026-05-04 19:51:39.326881+08:00,
530680,上证180ETF兴业,,,,,,,,,1.59,2026-05-04 19:51:39.326881+08:00,
530800,上证180ETF银华,,,,,,,,,0.20,2026-05-04 19:51:39.326881+08:00,
530880,红利国企ETF银河,红利指数,,,,,,,,0.49,2026-05-04 19:51:39.326881+08:00,
560000,智能电车ETF浦银,,,,,,,,,0.07,2026-05-04 19:51:39.326881+08:00,
560010,中证1000ETF广发,中证1000,,,,,,,,47.04,2026-05-04 19:51:39.326881+08:00,
560020,红利ETF汇添富,红利指数,,,,,,,,1.06,2026-05-04 19:51:39.326881+08:00,
560030,800价值ETF汇添富,,,,,,,,,0.34,2026-05-04 19:51:39.326881+08:00,
560050,中国A50ETF汇添富,上证50,,,,,,,,33.16,2026-05-04 19:51:39.326881+08:00,
560060,碳中和ETF汇添富,碳中和指数,,,,,,,,0.83,2026-05-04 19:51:39.326881+08:00,
560070,央企红利ETF汇添富,红利指数,,,,,,,,1.57,2026-05-04 19:51:39.326881+08:00,
560080,中药ETF汇添富,医药指数,,,,,,,,26.28,2026-05-04 19:51:39.326881+08:00,
560090,证券ETF汇添富,证券指数,,,,,,,,30.87,2026-05-04 19:51:39.326881+08:00,
560100,中证500增强ETF南方,中证500,,,,,,,,0.78,2026-05-04 19:51:39.326881+08:00,
560110,中证1000ETF汇添富,中证1000,,,,,,,,2.15,2026-05-04 19:51:39.326881+08:00,
560120,中证500现金流ETF华夏,中证500,,,,,,,,10.68,2026-05-04 19:51:39.326881+08:00,
560130,食品ETF鹏华,,,,,,,,,0.84,2026-05-04 19:51:39.326881+08:00,
560150,红利低波ETF泰康,红利指数,,,,,,,,7.84,2026-05-04 19:51:39.326881+08:00,
560160,食品ETF易方达,,,,,,,,,1.28,2026-05-04 19:51:39.326881+08:00,
560170,央企科技ETF南方,科技指数,,,,,,,,3.69,2026-05-04 19:51:39.326881+08:00,
560180,沪深300ESGETF南方,沪深300,,,,,,,,0.16,2026-05-04 19:51:39.326881+08:00,
560190,公用事业ETF鹏华,公用事业指数,,,,,,,,0.23,2026-05-04 19:51:39.326881+08:00,
560210,农牧渔ETF景顺,,,,,,,,,6.29,2026-05-04 19:51:39.326881+08:00,
560220,中证2000ETF广发,中证2000,,,,,,,,0.72,2026-05-04 19:51:39.326881+08:00,
560230,光伏ETF富国,光伏指数,,,,,,,,0.82,2026-05-04 19:51:39.326881+08:00,
560260,医疗ETF广发,医药指数,,,,,,,,15.51,2026-05-04 19:51:39.326881+08:00,
560270,电力ETF工银,电力指数,,,,,,,,1.84,2026-05-04 19:51:39.326881+08:00,
560280,工程机械ETF广发,,,,,,,,,36.71,2026-05-04 19:51:39.326881+08:00,
560290,有色ETF景顺,有色指数,,,,,,,,2.40,2026-05-04 19:51:39.326881+08:00,
560300,电信ETF汇添富,,,,,,,,,0.59,2026-05-04 19:51:39.326881+08:00,
560310,光伏ETF博时,光伏指数,,,,,,,,2.01,2026-05-04 19:51:39.326881+08:00,
560330,沪深300价值ETF申万菱信,沪深300,,,,,,,,0.22,2026-05-04 19:51:39.326881+08:00,
560350,中证A50ETF摩根,上证50,,,,,,,,14.03,2026-05-04 19:51:39.326881+08:00,
560360,软件ETF万家,,,,,,,,,2.85,2026-05-04 19:51:39.326881+08:00,
560370,红利质量ETF易方达,红利指数,,,,,,,,1.08,2026-05-04 19:51:39.326881+08:00,
560380,A100ETF南方,,,,,,,,,1.94,2026-05-04 19:51:39.326881+08:00,
560390,电网设备ETF易方达,,,,,,,,,15.60,2026-05-04 19:51:39.326881+08:00,
560400,证券ETF华泰柏瑞,证券指数,,,,,,,,2.36,2026-05-04 19:51:39.326881+08:00,
560410,电池ETF鹏华,,,,,,,,,1.17,2026-05-04 19:51:39.326881+08:00,
560450,N电力ETF天弘,电力指数,,,,,,,,4.51,2026-05-04 19:51:39.326881+08:00,
560470,N有色ETF易方达,有色指数,,,,,,,,2.05,2026-05-04 19:51:39.326881+08:00,
560500,500质量成长ETF鹏扬,,,,,,,,,3.87,2026-05-04 19:51:39.326881+08:00,
560510,中证A500ETF泰康,中证500,,,,,,,,32.20,2026-05-04 19:51:39.326881+08:00,
560520,红利低波100ETF大成,红利指数,,,,,,,,0.12,2026-05-04 19:51:39.326881+08:00,
560530,中证A500ETF摩根,中证500,,,,,,,,33.53,2026-05-04 19:51:39.326881+08:00,
560550,碳中和ETF广发,碳中和指数,,,,,,,,1.50,2026-05-04 19:51:39.326881+08:00,
560560,碳中和ETF泰康,碳中和指数,,,,,,,,0.63,2026-05-04 19:51:39.326881+08:00,
560570,A500红利ETF国联安,红利指数,,,,,,,,14.33,2026-05-04 19:51:39.326881+08:00,
560580,电力ETF南方,电力指数,,,,,,,,3.01,2026-05-04 19:51:39.326881+08:00,
560590,中证1000增强ETF鹏华,中证1000,,,,,,,,0.36,2026-05-04 19:51:39.326881+08:00,
560610,A500ETF招商,中证500,,,,,,,,53.25,2026-05-04 19:51:39.326881+08:00,
560620,公用事业ETF万家,公用事业指数,,,,,,,,0.33,2026-05-04 19:51:39.326881+08:00,
560630,机器人ETF万家,机器人指数,,,,,,,,1.86,2026-05-04 19:51:39.326881+08:00,
560650,核心50ETF民生加银,上证50,,,,,,,,0.08,2026-05-04 19:51:39.326881+08:00,
560660,云计算50ETF新华,上证50,,,,,,,,1.48,2026-05-04 19:51:39.326881+08:00,
560680,消费ETF广发,消费指数,,,,,,,,2.51,2026-05-04 19:51:39.326881+08:00,
560690,电信ETF鹏华,,,,,,,,,0.41,2026-05-04 19:51:39.326881+08:00,
560700,央企红利ETF广发,红利指数,,,,,,,,4.32,2026-05-04 19:51:39.326881+08:00,
560710,船舶ETF富国,,,,,,,,,14.18,2026-05-04 19:51:39.326881+08:00,
560750,A500ETF申万菱信,中证500,,,,,,,,1.50,2026-05-04 19:51:39.326881+08:00,
560770,机器人ETF招商,机器人指数,,,,,,,,20.07,2026-05-04 19:51:39.326881+08:00,
560780,半导体设备ETF广发,半导体指数,,,,,,,,37.53,2026-05-04 19:51:39.326881+08:00,
560800,数字经济ETF鹏扬,,,,,,,,,4.68,2026-05-04 19:51:39.326881+08:00,
560810,央企ESGETF融通,ESG指数,,,,,,,,2.87,2026-05-04 19:51:39.326881+08:00,
560820,中证A50ETF新华,上证50,,,,,,,,0.51,2026-05-04 19:51:39.326881+08:00,
560850,信创ETF汇添富,,,,,,,,,1.32,2026-05-04 19:51:39.326881+08:00,
560860,工业有色ETF万家,有色指数,,,,,,,,95.04,2026-05-04 19:51:39.326881+08:00,
560880,家电ETF广发,消费指数,,,,,,,,4.88,2026-05-04 19:51:39.326881+08:00,
560900,创新药ETF摩根,,,,,,,,,1.61,2026-05-04 19:51:39.326881+08:00,
560950,中证500增强ETF汇添富,中证500,,,,,,,,0.16,2026-05-04 19:51:39.326881+08:00,
560980,光伏龙头ETF广发,光伏指数,,,,,,,,3.89,2026-05-04 19:51:39.326881+08:00,
560990,科技先锋ETF中金,科技指数,,,,,,,,0.22,2026-05-04 19:51:39.326881+08:00,
561000,沪深300增强ETF华安,沪深300,,,,,,,,0.70,2026-05-04 19:51:39.326881+08:00,
561010,软件ETF华安,,,,,,,,,2.22,2026-05-04 19:51:39.326881+08:00,
561060,国企红利ETF华安,红利指数,,,,,,,,0.66,2026-05-04 19:51:39.326881+08:00,
561080,全指现金流ETF华安,黄金,,,,,,,,0.47,2026-05-04 19:51:39.326881+08:00,
561090,A500增强ETF华安,,,,,,,,,2.52,2026-05-04 19:51:39.326881+08:00,
561100,消费电子ETF富国,消费指数,,,,,,,,6.82,2026-05-04 19:51:39.326881+08:00,
561120,家电ETF富国,消费指数,,,,,,,,0.64,2026-05-04 19:51:39.326881+08:00,
561130,国货ETF富国,,,,,,,,,1.18,2026-05-04 19:51:39.326881+08:00,
561160,电池ETF富国,,,,,,,,,22.06,2026-05-04 19:51:39.326881+08:00,
561170,绿色电力ETF富国,电力指数,,,,,,,,3.74,2026-05-04 19:51:39.326881+08:00,
561180,A100ETF富国,,,,,,,,,0.71,2026-05-04 19:51:39.326881+08:00,
561190,碳中和ETF富国,碳中和指数,,,,,,,,2.48,2026-05-04 19:51:39.326881+08:00,
561200,中证A100ETF工银,,,,,,,,,0.54,2026-05-04 19:51:39.326881+08:00,
561220,数字经济ETF工银,,,,,,,,,0.65,2026-05-04 19:51:39.326881+08:00,
561230,中证A50ETF工银,上证50,,,,,,,,7.32,2026-05-04 19:51:39.326881+08:00,
561260,能源ETF工银,能源指数,,,,,,,,0.41,2026-05-04 19:51:39.326881+08:00,
561280,中证1000增强ETF工银,中证1000,,,,,,,,1.70,2026-05-04 19:51:39.326881+08:00,
561300,沪深300增强ETF国泰,沪深300,,,,,,,,5.60,2026-05-04 19:51:39.326881+08:00,
561310,消电ETF国泰,,,,,,,,,0.55,2026-05-04 19:51:39.326881+08:00,
561320,交运ETF国泰,,,,,,,,,0.60,2026-05-04 19:51:39.326881+08:00,
561330,矿业ETF国泰,,,,,,,,,24.83,2026-05-04 19:51:39.326881+08:00,
561350,中证500ETF国泰,中证500,,,,,,,,1.05,2026-05-04 19:51:39.326881+08:00,
561360,石油ETF国泰,能源指数,,,,,,,,32.29,2026-05-04 19:51:39.326881+08:00,
561370,中证2000ETF国泰,中证2000,,,,,,,,0.35,2026-05-04 19:51:39.326881+08:00,
561380,电网设备ETF国泰,,,,,,,,,69.70,2026-05-04 19:51:39.326881+08:00,
561500,漂亮50ETF华泰柏瑞,上证50,,,,,,,,0.54,2026-05-04 19:51:39.326881+08:00,
561510,中药ETF华泰柏瑞,医药指数,,,,,,,,0.61,2026-05-04 19:51:39.326881+08:00,
561550,中证500增强ETF华泰柏瑞,中证500,,,,,,,,15.99,2026-05-04 19:51:39.326881+08:00,
561560,电力ETF华泰柏瑞,电力指数,,,,,,,,30.37,2026-05-04 19:51:39.326881+08:00,
561570,油气ETF华泰柏瑞,,,,,,,,,1.67,2026-05-04 19:51:39.326881+08:00,
561580,央企红利ETF华泰柏瑞,红利指数,,,,,,,,20.05,2026-05-04 19:51:39.326881+08:00,
561590,中证1000增强ETF华泰柏瑞,中证1000,,,,,,,,0.58,2026-05-04 19:51:39.326881+08:00,
561600,消费电子ETF平安,消费指数,,,,,,,,2.12,2026-05-04 19:51:39.326881+08:00,
561660,通用航空ETF平安,,,,,,,,,0.80,2026-05-04 19:51:39.326881+08:00,
561680,A500红利低波ETF平安,红利指数,,,,,,,,0.75,2026-05-04 19:51:39.326881+08:00,
561700,电力ETF博时,电力指数,,,,,,,,3.33,2026-05-04 19:51:39.326881+08:00,
561750,A50ETF博时,上证50,,,,,,,,0.89,2026-05-04 19:51:39.326881+08:00,
561760,油气ETF博时,,,,,,,,,3.95,2026-05-04 19:51:39.326881+08:00,
561770,A100ETF博时,,,,,,,,,0.57,2026-05-04 19:51:39.326881+08:00,
561780,1000增强ETF博时,,,,,,,,,0.19,2026-05-04 19:51:39.326881+08:00,
561790,央企能源ETF博时,能源指数,,,,,,,,0.84,2026-05-04 19:51:39.326881+08:00,
561800,稀有金属ETF华富,黄金,,,,,,,,2.57,2026-05-04 19:51:39.326881+08:00,
561870,现金流全指ETF华富,黄金,,,,,,,,2.08,2026-05-04 19:51:39.326881+08:00,
561880,A100ETF华富,,,,,,,,,1.18,2026-05-04 19:51:39.326881+08:00,
561900,沪深300ESGETF招商,沪深300,,,,,,,,0.33,2026-05-04 19:51:39.326881+08:00,
561910,电池ETF招商,,,,,,,,,45.73,2026-05-04 19:51:39.326881+08:00,
561920,疫苗ETF招商,医药指数,,,,,,,,0.30,2026-05-04 19:51:39.326881+08:00,
561930,沪深300ETF招商,沪深300,,,,,,,,1.94,2026-05-04 19:51:39.326881+08:00,
561950,中证500增强ETF招商,中证500,,,,,,,,1.58,2026-05-04 19:51:39.326881+08:00,
561960,央企回报ETF招商,央企指数,,,,,,,,0.73,2026-05-04 19:51:39.326881+08:00,
561980,半导体设备ETF招商,半导体指数,,,,,,,,35.97,2026-05-04 19:51:39.326881+08:00,
561990,沪深300增强ETF招商,沪深300,,,,,,,,4.29,2026-05-04 19:51:39.326881+08:00,
562000,A100ETF华宝,,,,,,,,,4.52,2026-05-04 19:51:39.326881+08:00,
562010,绿色能源ETF华宝,能源指数,,,,,,,,0.27,2026-05-04 19:51:39.326881+08:00,
562030,信创ETF华宝,,,,,,,,,0.92,2026-05-04 19:51:39.326881+08:00,
562050,药ETF华宝,,,,,,,,,0.98,2026-05-04 19:51:39.326881+08:00,
562060,标普A股红利ETF华宝,标普500,,,,,,,,46.52,2026-05-04 19:51:39.326881+08:00,
562070,沪深300指增ETF华宝,沪深300,,,,,,,,5.01,2026-05-04 19:51:39.326881+08:00,
562080,300现金流ETF华宝,黄金,,,,,,,,5.37,2026-05-04 19:51:39.326881+08:00,
562300,碳中和ETF银华,碳中和指数,,,,,,,,0.54,2026-05-04 19:51:39.326881+08:00,
562310,沪深300成长ETF银华,沪深300,,,,,,,,6.51,2026-05-04 19:51:39.326881+08:00,
562320,沪深300价值ETF银华,沪深300,,,,,,,,1.02,2026-05-04 19:51:39.326881+08:00,
562330,中证500价值ETF银华,中证500,,,,,,,,0.16,2026-05-04 19:51:39.326881+08:00,
562340,中证500成长ETF银华,中证500,,,,,,,,0.11,2026-05-04 19:51:39.326881+08:00,
562350,电力ETF银华,电力指数,,,,,,,,0.92,2026-05-04 19:51:39.326881+08:00,
562360,机器人ETF银华,机器人指数,,,,,,,,3.64,2026-05-04 19:51:39.326881+08:00,
562380,央企科技ETF银华,科技指数,,,,,,,,0.99,2026-05-04 19:51:39.326881+08:00,
562390,中药ETF银华,医药指数,,,,,,,,0.78,2026-05-04 19:51:39.326881+08:00,
562500,机器人ETF华夏,机器人指数,,,,,,,,210.65,2026-05-04 19:51:39.326881+08:00,
