ts_code,name,fullname,enname,list_date,delist_date,market,curr_type,list_status,created_at,updated_at
02329.HK,国瑞健康,国瑞健康产业有限公司,Glory Health Industry Limited,2014-07-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02330.HK,中国上城,中国上城集团有限公司,China Uptown Group Company Limited,2003-01-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02331.HK,李宁,李宁有限公司,Li Ning Co. Ltd.,2004-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02333.HK,长城汽车,长城汽车股份有限公司,Great Wall Motor Company Limited,2003-12-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02336.HK,硕奥国际,硕奥国际控股有限公司,Shuoao International Holdings Limited,2003-03-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02337.HK,众诚能源,众诚能源控股有限公司,United Strength Power Holdings Limited,2017-10-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02338.HK,潍柴动力,潍柴动力股份有限公司,"Weichai Power Co., Ltd.",2004-03-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02339.HK,京西国际,京西重工国际有限公司,BeijingWest Industries International Limited,2003-10-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02340.HK,升柏控股,升柏控股有限公司,ISP Holdings Limited,2003-10-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02342.HK,京信通信,京信通信系统控股有限公司,Comba Telecom Systems Holdings Ltd.,2003-07-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02343.HK,太平洋航运,太平洋航运集团有限公司,Pacific Basin Shipping Limited,2004-07-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02347.HK,友和集团,友和集团控股有限公司,Yoho Group Holdings Limited,2022-06-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02348.HK,东瑞制药,东瑞制药(控股)有限公司,Dawnrays Pharmaceutical (Holdings) Limited,2003-07-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02349.HK,中国城市基础设施,中国城市基础设施集团有限公司,China City Infrastructure Group Limited,2003-06-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02350.HK,数科集团,数科集团控股有限公司,MTT Group Holdings Limited,2022-09-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02352.HK,东原仁知服务,东原仁知城市运营服务集团股份有限公司,Dowell Service Group Co. Limited,2022-04-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02355.HK,宝业集团,宝业集团股份有限公司,"Baoye Group Co., Ltd.",2003-06-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02356.HK,大新银行集团,大新银行集团有限公司,Dah Sing Banking Group Ltd.,2004-06-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02357.HK,中航科工,中国航空科技工业股份有限公司,AviChina Industry & Technology Company Limited,2003-10-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02358.HK,久融控股,久融控股有限公司,Jiu Rong Holdings Limited,2004-07-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02359.HK,药明康德,无锡药明康德新药开发股份有限公司,"Wuxi Apptec Co., Ltd.",2018-12-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02360.HK,优品360,优品360控股有限公司,Best Mart 360 Holdings Limited,2019-01-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02361.HK,中康科技控股,中康科技控股有限公司,Sinohealth Technology Holdings Limited,2022-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02362.HK,金川国际,金川集团国际资源有限公司,Jinchuan Group International Resources Co. Ltd,2003-10-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02363.HK,通达宏泰,通达宏泰控股有限公司,Tongda Hong Tai Holdings Limited,2018-03-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02367.HK,巨子生物,巨子生物控股有限公司,"Giant Biogene Holding Co., Ltd",2022-11-04,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02368.HK,鹰美,鹰美(国际)控股有限公司,Eagle Nice (International) Holdings Ltd.,2003-08-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02369.HK,酷派集团,酷派集团有限公司,Coolpad Group Limited,2004-12-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02370.HK,力高健康生活,力高健康生活有限公司,Redco Healthy Living Company Limited,2022-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02371.HK,创联控股,创联控股有限公司,Chuanglian Holdings Limited,2004-11-18,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02372.HK,伟立控股,伟立控股有限公司,WEIli Holdings Limited,2022-06-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02373.HK,美丽田园医疗健康,美丽田园医疗健康产业有限公司,Beauty Farm Medical and Health Industry Inc.,2023-01-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02376.HK,鲁商服务,鲁商生活服务股份有限公司,"Lushang Life Services Co., Ltd.",2022-07-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02377.HK,博奇环保,中国博奇环保(控股)有限公司,"China Boqi Environmental (Holding) Co., Ltd.",2018-03-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02378.HK,保诚,保诚有限公司,Prudential plc,2010-05-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02380.HK,中国电力,中国电力国际发展有限公司,China Power International Development Limited,2004-10-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02381.HK,蚬壳电业,蚬壳电业有限公司,SMC Electric Limited,2020-06-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02382.HK,舜宇光学科技,舜宇光学科技(集团)有限公司,Sunny Optical Technology (Group) Company Limited,2007-06-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02383.HK,TOM集团,TOM集团有限公司,TOM Group Ltd.,2004-08-04,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02385.HK,读书郎,读书郎教育控股有限公司,Readboy Education Holding Company Limited,2022-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02386.HK,中石化炼化工程,中石化炼化工程(集团)股份有限公司,"SINOPEC Engineering (Group) Co., Ltd.",2013-05-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02388.HK,中银香港,中银香港(控股)有限公司,BOC Hong Kong (Holdings) Ltd.,2002-07-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02389.HK,北京健康,北京健康(控股)有限公司,Beijing Health (Holdings) Limited,2002-04-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02390.HK,知乎-W,知乎,Zhihu Inc.,2022-04-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02391.HK,涂鸦智能-W,涂鸦智能,Tuya Inc.,2022-07-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02392.HK,玄武云,玄武云科技控股有限公司,Xuan Wu Cloud Technology Holdings Limited,2022-07-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02393.HK,巨星医疗控股,巨星医疗控股有限公司,Yestar Healthcare Holdings Company Limited,2013-10-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02396.HK,华芢生物-B,华芢生物科技(青岛)股份有限公司,B&K Corporation Limited,2025-12-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02399.HK,中国安储能源,中国安储能源集团有限公司,China Anchu Energy Storage Group Limited,2014-07-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02400.HK,心动公司,心动有限公司,XD Inc.,2019-12-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02402.HK,亿华通,北京亿华通科技股份有限公司,"Beijing SinoHytec Co., Ltd.",2023-01-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02405.HK,力盟科技,力盟科技集团有限公司,Powerwin Tech Group Limited,2023-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02407.HK,高视医疗,高视医疗科技有限公司,Gaush Meditech Ltd,2022-12-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02408.HK,遇见小面,广州遇见小面餐饮股份有限公司,"Guangzhou Xiao Noodles Catering Management Co., Ltd.",2025-12-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02409.HK,洲际船务,洲际船务集团控股有限公司,Seacon Shipping Group Holdings Limited,2023-03-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02410.HK,同源康医药-B,浙江同源康医药股份有限公司,"TYK Medicines, Inc",2024-08-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02411.HK,百果园集团,深圳百果园实业(集团)股份有限公司,Shenzhen Pagoda Industrial (Group) Corporation Limited,2023-01-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02415.HK,梅斯健康,梅斯健康控股有限公司,MedSci Healthcare Holdings Limited,2023-04-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02416.HK,易点云,易点云有限公司,Edianyun Limited,2023-05-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02418.HK,德银天下,德银天下股份有限公司,"Deewin Tianxia Co., Ltd",2022-07-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02419.HK,德康农牧,四川德康农牧食品集团股份有限公司,Dekon Food And Agriculture Group,2023-12-06,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02420.HK,子不语,子不语集团有限公司,Zibuyu Group Limited,2022-11-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02421.HK,嘉创地产,嘉创房地产控股有限公司,KRP Development Holdings Limited,2023-03-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02422.HK,润歌互动,润歌互动有限公司,"Rego Interactive Co., Ltd",2022-10-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02423.HK,贝壳-W,贝壳控股有限公司,KE Holdings Inc.,2022-05-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02425.HK,澳亚集团,澳亚集团有限公司,AustAsia Group Ltd.,2022-12-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02427.HK,GUANZE MEDICAL,"Guanze Medical Information Industry (Holding) Co., Ltd.","Guanze Medical Information Industry (Holding) Co., Ltd.",2022-12-29,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02429.HK,友宝在线,北京友宝在线科技股份有限公司,Beijing UBOX Online Technology Corp.,2023-11-03,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02431.HK,佑驾创新,深圳佑驾创新科技股份有限公司,"Minieye Technology Co., Ltd.",2024-12-27,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02432.HK,越疆,深圳市越疆科技股份有限公司,Shenzhen Dobot Corp Ltd,2024-12-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02433.HK,中天湖南集团,中天建设(湖南)集团有限公司,Zhongtian Construction (Hunan) Group Limited,2023-03-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02436.HK,凌雄科技,凌雄科技集团有限公司,LX Technology Group Limited,2022-11-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02438.HK,出门问问,出门问问有限公司,Mobvoi Inc.,2024-04-24,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02439.HK,中宝新材,中宝新材集团有限公司,China Treasures New Materials Group Ltd.,2023-03-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02440.HK,迷策略,迷策略,"MemeStrategy, Inc.",2022-12-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02442.HK,怡俊集团控股,怡俊集团控股有限公司,Easy Smart Group Holdings Limited,2023-05-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02443.HK,汽车街,汽车街发展有限公司,Autostreets Development Limited,2024-05-31,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02450.HK,淮北绿金股份,淮北绿金产业投资股份有限公司,"Huaibei GreenGold Industry Investment Co., Ltd.",2023-01-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02451.HK,绿源集团控股,绿源集团控股(开曼)有限公司,Luyuan Group Holding (Cayman) Limited,2023-10-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02453.HK,美中嘉和,美中嘉和医学技术发展集团股份有限公司,"Concord Healthcare Group Co., Ltd.",2024-01-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02455.HK,润华服务,润华生活服务集团控股有限公司,Runhua Living Service Group Holdings Limited,2023-01-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02457.HK,步阳国际,步阳国际控股有限公司,Buyang International Holding Inc,2022-12-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02458.HK,望尘科技控股,望尘科技控股有限公司,Gala Technology Holding Limited,2023-01-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02459.HK,升能集团,升能集团有限公司,Sanergy Group Limited,2023-01-17,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02460.HK,华润饮料,华润饮料(控股)有限公司,China Resources Beverage (Holdings) Company Limited,2024-10-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02465.HK,龙蟠科技,江苏龙蟠科技集团股份有限公司,"Jiangsu Lopal Tech. Group Co., Ltd.",2024-10-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02469.HK,粉笔,粉笔有限公司,Fenbi Ltd.,2023-01-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02473.HK,喜相逢集团,喜相逢集团控股有限公司,XXF Group Holdings Limited,2023-11-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02476.HK,胜宏科技,胜宏科技(惠州)股份有限公司,"Victory Giant Technology (HuiZhou) Co., Ltd.",2026-04-21,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02477.HK,经纬天地(新),经纬天地控股有限公司,"WellCell Holdings Co., Limited",2024-01-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02479.HK,天聚地合,天聚地合(苏州)科技股份有限公司,"Tianju Dihe (Suzhou) Technology Co., Ltd.",2024-06-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02480.HK,绿竹生物-B,北京绿竹生物技术股份有限公司,"Beijing Luzhu Biotechnology Co., Ltd.",2023-05-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02481.HK,双良睿能,江苏双良睿能能源股份有限公司,"SL Gemini Energy Co., Ltd",2023-07-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02482.HK,维天运通,合肥维天运通信息科技股份有限公司,"Logory Logistics Technology Co., Ltd.",2023-03-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02483.HK,K CASH集团,K Cash集团有限公司,K Cash Corporation Limited,2023-12-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02486.HK,普乐师集团控股,普乐师集团控股有限公司,Plus Group Holdings Inc.,2023-05-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02487.HK,科笛-B,科笛集团,Cutia Therapeutics,2023-06-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02488.HK,元征科技,深圳市元征科技股份有限公司,Launch Tech Company Limited,2011-03-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02489.HK,集海黄金,集海黄金集团有限公司,Persistence Gold Group Ltd,2023-12-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02490.HK,乐舱物流,乐舱物流股份有限公司,"LC Logistics, Inc.",2023-09-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02493.HK,迈威生物-B,迈威(上海)生物科技股份有限公司,"Mabwell (Shanghai) Bioscience Co., Ltd.",2026-04-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02495.HK,声通科技,声通科技股份有限公司,"Voicecomm Technology Co.,Ltd.",2024-07-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02496.HK,友芝友生物-B,武汉友芝友生物制药股份有限公司,"Wuhan YZY Biopharma Co., Ltd.",2023-09-25,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02497.HK,富景中国控股,富景中国控股有限公司,"Fujing Holdings Co., Limited",2024-03-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02498.HK,速腾聚创,速腾聚创科技有限公司,"RoboSense Technology Co., Ltd",2024-01-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02499.HK,佛朗斯股份,广州佛朗斯股份有限公司,"Folangsi Co., Ltd.",2023-11-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02500.HK,启明医疗-B,杭州启明医疗器械股份有限公司,Venus Medtech (Hangzhou) Inc.,2019-12-10,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02501.HK,迈越科技,迈越科技股份有限公司,Maiyue Technology Limited,2023-10-11,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02502.HK,金源氢化,河南金源氢化化工股份有限公司,"Henan Jinyuan Hydrogenated Chemicals Co., Ltd.",2023-12-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02503.HK,中深建业,中深建业控股有限公司,Zhongshen Jianye Holding Limited,2024-01-09,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02505.HK,EDA集团控股,EDA集团控股有限公司,EDA Group Holdings Limited,2024-05-28,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02506.HK,讯飞医疗科技,讯飞医疗科技股份有限公司,"Xunfei Healthcare Technology Co., Ltd.",2024-12-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02507.HK,西锐,西锐飞机有限公司,Cirrus Aircraft Limited,2024-07-12,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02508.HK,圣贝拉集团,圣贝拉集团有限公司,Saint Bella Group Limited,2025-06-26,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02509.HK,荃信生物-B,江苏荃信生物医药股份有限公司,"Qyuns Therapeutics Co., Ltd.",2024-03-20,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02510.HK,德翔海运,德翔海运有限公司,T.S. Lines Limited,2024-11-01,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02511.HK,君圣泰医药-B,君圣泰医药,"HighTide Therapeutics, Inc.",2023-12-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02512.HK,云工场,云工场科技控股有限公司,Cloud Factory Technology Holdings Limited,2024-06-14,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02513.HK,智谱,北京智谱华章科技股份有限公司,Knowledge Atlas Technology Joint Stock Company Limited,2026-01-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02515.HK,天津建发,天津建设发展集团股份公司,"Tianjin Construction Development Group Co., Ltd.",2024-04-23,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02516.HK,泛远国际,泛远国际控股集团有限公司,FAR International Holdings Group Company Limited,2023-12-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02517.HK,锅圈,锅圈食品(上海)股份有限公司,"Guoquan Food (Shanghai) Co., Ltd.",2023-11-02,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02518.HK,汽车之家-S,汽车之家,Autohome Inc.,2021-03-15,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02519.HK,傲基股份,傲基(深圳)跨境商务股份有限公司,"AuGroup (SHENZHEN) Cross-Border Business Co., Ltd.",2024-11-08,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02520.HK,山西安装,山西省安装集团股份有限公司,"Shanxi Installation Group Co., Ltd.",2023-11-22,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02521.HK,升辉清洁,升辉清洁集团控股有限公司,Shenghui Cleanness Group Holdings Limited,2023-12-05,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02522.HK,一脉阳光,江西一脉阳光集团股份有限公司,"Jiangxi Rimag Group Co., Ltd.",2024-06-07,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02525.HK,禾赛-W,禾赛科技,Hesai Group,2025-09-16,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02526.HK,德适-B,杭州德适生物科技股份有限公司,"Hangzhou Diagens Biotechnology Co., Ltd.",2026-03-30,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
02528.HK,尚晋国际控股,尚晋(国际)控股有限公司,Forward Fashion (International) Holdings Company Limited,2020-01-13,,主板,HKD,L,2026-05-20 17:44:45.609022,2026-05-20 17:44:45.609022
